name,age,gender,department,degree,cgpa,internships,projects,programming_skills,communication_skills,aptitude_score,technical_score,work_experience,certifications,soft_skills,leadership,hackathons,placed,salary_lpa
Student_1874,21,Male,Information Technology,B.Tech,8.28,3,4,72,48,90,72,0,1,47,1,2,1,16.87
Student_1875,20,Male,Electronics,B.E,6.86,0,5,91,49,40,34,8,3,75,0,2,1,13.41
Student_1876,20,Male,Electronics,B.Tech,5.43,1,2,39,36,93,78,0,5,31,0,3,0,0.0
Student_1877,23,Male,Electrical,B.Tech,6.1,0,4,54,82,80,79,20,3,82,1,1,0,0.0
Student_1878,22,Female,Civil,M.Tech,7.41,1,4,96,86,46,37,15,4,88,1,0,1,12.91
Student_1879,20,Female,Civil,B.Tech,5.54,3,1,40,65,70,66,5,5,45,0,3,0,0.0
Student_1880,21,Male,Computer Science,B.Tech,7.1,1,5,37,84,95,65,20,5,44,0,4,1,13.2
Student_1881,21,Female,Electronics,M.Tech,6.01,1,5,66,54,34,51,13,2,65,1,2,0,0.0
Student_1882,20,Male,Civil,B.Tech,9.04,1,0,31,69,87,34,1,1,89,1,0,1,11.01
Student_1883,23,Male,Information Technology,BCA,9.57,3,4,99,85,62,30,3,1,37,0,0,1,14.38
Student_1884,22,Female,Electronics,MCA,6.34,2,2,93,60,96,44,19,4,60,1,2,1,13.29
Student_1885,20,Female,Civil,MCA,7.66,2,4,43,73,44,46,6,2,45,0,4,0,0.0
Student_1886,22,Female,Civil,B.Tech,6.44,3,3,42,40,80,44,12,4,89,0,3,1,12.48
Student_1887,21,Male,Electrical,B.Tech,7.09,2,1,84,65,97,72,21,4,91,1,1,1,15.82
Student_1888,20,Female,Electronics,B.E,9.2,2,0,66,89,54,59,6,3,35,1,3,1,14.12
Student_1889,21,Male,Electronics,B.E,6.93,2,3,87,84,37,37,0,0,40,0,0,0,0.0
Student_1890,20,Male,Electronics,B.E,7.11,2,5,97,51,57,35,2,4,41,1,2,1,11.92
Student_1891,20,Male,Civil,B.Tech,6.46,0,4,58,68,71,75,21,1,86,0,4,1,11.83
Student_1892,23,Other,Electronics,B.Tech,8.55,1,1,47,73,74,95,14,3,93,1,3,1,12.77
Student_1893,22,Male,Electronics,B.Tech,5.0,3,5,73,95,63,87,7,1,56,1,0,0,0.0
Student_1894,20,Female,Information Technology,B.Tech,6.96,0,2,74,88,95,83,1,0,41,1,1,0,0.0
Student_1895,23,Female,Electronics,B.Tech,7.35,3,3,60,87,70,52,16,3,76,0,0,0,0.0
Student_1896,22,Female,Information Technology,MCA,6.74,2,1,50,82,74,79,0,2,92,0,2,0,0.0
Student_1897,23,Female,Mechanical,B.Tech,8.26,1,3,48,55,96,35,2,3,93,0,1,0,0.0
Student_1898,22,Female,Electrical,B.E,8.6,0,3,66,56,95,41,14,2,61,1,4,0,0.0
Student_1899,21,Male,Civil,MCA,5.99,3,4,59,62,53,39,15,2,84,0,1,1,13.33
Student_1900,22,Male,Electronics,B.Tech,9.49,0,2,62,59,50,42,13,0,96,1,0,0,0.0
Student_1901,22,Female,Electrical,B.E,5.98,2,3,36,97,82,55,21,1,87,1,2,0,0.0
Student_1902,22,Male,Electrical,M.Tech,8.69,0,3,91,91,66,33,6,5,63,0,3,1,15.25
Student_1903,20,Male,Electronics,B.Tech,7.55,3,2,79,92,61,86,13,4,48,1,3,1,16.33
Student_1904,21,Male,Civil,B.E,6.9,0,3,94,72,78,80,7,2,56,0,4,1,14.44
Student_1905,20,Male,Electronics,BCA,6.99,3,0,88,43,76,74,8,0,55,1,1,0,0.0
Student_1906,21,Male,Electrical,M.Tech,7.37,2,5,73,40,93,42,3,5,99,0,2,1,13.49
Student_1907,20,Male,Electronics,BCA,7.61,0,0,51,49,55,90,19,4,81,1,2,1,13.96
Student_1908,20,Female,Information Technology,MCA,6.48,2,5,75,75,82,30,16,0,90,0,0,0,0.0
Student_1909,23,Male,Computer Science,B.Tech,7.17,3,4,69,55,45,99,17,1,84,1,0,1,15.54
Student_1910,20,Other,Electrical,M.Tech,6.63,0,5,94,75,95,80,3,1,63,1,3,1,12.87
Student_1911,23,Female,Information Technology,B.E,6.18,3,0,46,91,35,44,2,5,85,1,1,1,10.68
Student_1912,20,Male,Civil,M.Tech,6.58,3,1,31,53,82,43,18,5,74,1,3,1,13.02
Student_1913,23,Female,Computer Science,M.Tech,6.25,2,0,38,94,37,78,15,2,81,1,4,0,0.0
Student_1914,21,Female,Mechanical,M.Tech,6.98,1,2,42,65,91,86,0,1,51,1,1,1,11.07
Student_1915,22,Female,Electronics,MCA,7.83,0,5,76,86,97,62,15,3,46,1,3,1,15.0
Student_1916,21,Male,Electronics,B.Tech,7.52,1,4,40,34,87,34,23,1,42,0,1,0,0.0
Student_1917,21,Male,Information Technology,M.Tech,9.37,3,4,39,49,85,64,18,0,50,1,3,1,13.85
Student_1918,21,Male,Computer Science,B.Tech,5.19,2,5,57,95,63,63,6,1,98,0,0,0,0.0
Student_1919,22,Female,Electronics,B.E,7.87,2,0,84,92,47,52,7,1,95,0,1,0,0.0
Student_1920,21,Other,Electronics,BCA,7.41,3,4,59,69,98,93,18,0,40,1,2,1,14.77
Student_1921,22,Female,Civil,BCA,8.22,1,1,49,32,67,53,9,4,68,0,2,0,0.0
Student_1922,23,Female,Electronics,B.Tech,8.12,0,4,49,34,87,47,17,2,95,0,0,0,0.0
Student_1923,21,Other,Information Technology,B.E,7.24,3,4,87,59,79,77,23,3,82,0,4,1,15.27
Student_1924,21,Female,Information Technology,B.Tech,7.57,2,4,60,92,79,73,9,3,72,0,0,1,13.14
Student_1925,20,Male,Mechanical,B.Tech,6.66,2,2,55,56,54,73,13,4,71,1,4,1,12.37
Student_1926,21,Female,Electronics,B.Tech,8.01,2,3,84,91,59,65,11,4,52,1,1,1,13.71
Student_1927,20,Male,Electrical,MCA,5.52,3,2,55,67,60,52,12,3,94,1,3,1,12.86
Student_1928,20,Male,Electronics,B.Tech,8.18,3,3,54,39,72,48,1,5,35,1,3,1,14.52
Student_1929,23,Male,Mechanical,MCA,7.38,2,2,82,69,80,38,23,3,90,1,2,1,14.24
Student_1930,20,Female,Computer Science,B.Tech,6.91,3,2,52,55,43,42,12,0,90,0,2,0,0.0
Student_1931,21,Male,Information Technology,M.Tech,7.17,1,1,65,45,45,70,5,5,48,1,0,1,11.57
Student_1932,23,Male,Electrical,B.E,7.24,2,2,76,77,33,58,13,4,65,0,4,0,0.0
Student_1933,23,Male,Electronics,M.Tech,8.7,3,4,44,44,66,81,9,2,91,1,0,1,12.78
Student_1934,20,Male,Electronics,B.E,10.0,0,5,38,93,76,86,19,2,63,0,3,1,14.32
Student_1935,20,Male,Mechanical,M.Tech,8.62,2,0,89,86,44,69,18,5,51,1,0,1,13.5
Student_1936,21,Female,Computer Science,MCA,6.83,2,1,50,84,79,37,9,2,34,1,3,0,0.0
Student_1937,22,Female,Mechanical,B.E,8.03,2,3,53,35,30,30,17,2,60,1,1,1,11.4
Student_1938,23,Male,Electronics,B.Tech,8.07,3,4,71,97,90,45,0,4,49,0,2,1,15.92
Student_1939,20,Male,Computer Science,B.Tech,6.47,1,1,37,64,78,49,23,1,89,0,0,0,0.0
Student_1940,20,Male,Electronics,M.Tech,6.14,0,1,33,81,77,35,12,2,90,1,1,0,0.0
Student_1941,21,Male,Electronics,B.E,7.34,0,0,59,43,79,84,15,4,52,0,2,0,0.0
Student_1942,23,Female,Information Technology,B.E,8.21,3,0,97,83,55,55,15,1,44,1,3,1,15.54
Student_1943,20,Female,Mechanical,B.E,5.79,2,0,70,52,99,81,7,0,50,0,2,0,0.0
Student_1944,21,Female,Civil,B.Tech,6.68,2,4,70,79,82,44,16,2,58,1,1,1,12.28
Student_1945,20,Male,Information Technology,BCA,7.97,1,5,72,49,42,30,9,1,76,0,2,1,13.36
Student_1946,20,Female,Electrical,M.Tech,7.44,1,2,90,95,94,39,16,2,40,0,1,0,0.0
Student_1947,23,Male,Mechanical,M.Tech,8.82,3,1,88,79,81,62,2,0,99,0,2,1,13.89
Student_1948,20,Male,Civil,M.Tech,5.99,2,5,31,61,51,63,3,3,79,1,2,0,0.0
Student_1949,21,Female,Computer Science,MCA,9.75,3,1,67,61,96,60,22,3,39,0,1,1,15.42
Student_1950,23,Female,Civil,B.E,5.86,3,0,68,30,47,97,17,1,52,0,1,0,0.0
Student_1951,22,Female,Electronics,MCA,5.37,3,0,45,50,75,75,3,3,79,0,2,0,0.0
Student_1952,20,Female,Civil,B.Tech,7.34,2,2,98,85,76,81,5,0,65,1,2,1,14.56
Student_1953,21,Female,Civil,B.E,6.27,0,4,48,88,97,38,13,0,66,0,4,0,0.0
Student_1954,23,Female,Information Technology,M.Tech,7.36,2,2,88,99,69,62,0,2,32,1,2,1,13.63
Student_1955,21,Male,Information Technology,B.E,7.33,2,2,37,36,99,73,9,0,58,1,2,1,11.41
Student_1956,22,Male,Computer Science,B.Tech,7.2,2,2,72,47,49,70,7,5,73,1,2,1,15.1
Student_1957,22,Male,Mechanical,B.E,6.56,0,5,81,83,86,96,3,1,82,0,4,1,13.06
Student_1958,22,Male,Civil,B.Tech,7.83,3,4,65,55,47,63,7,2,61,1,1,1,13.45
Student_1959,20,Male,Electronics,MCA,7.08,3,3,37,47,99,56,7,1,68,1,1,1,12.49
Student_1960,23,Male,Computer Science,B.Tech,8.5,1,2,38,49,83,96,1,2,45,0,1,0,0.0
Student_1961,23,Female,Information Technology,B.Tech,7.22,1,3,72,94,73,53,15,0,85,0,3,1,13.05
Student_1962,20,Female,Electronics,B.E,6.44,0,5,90,90,34,69,6,5,78,0,3,1,12.75
Student_1963,23,Female,Electrical,B.Tech,5.71,3,3,71,30,64,31,0,1,82,1,2,0,0.0
Student_1964,23,Male,Computer Science,B.Tech,7.23,0,4,37,88,40,41,0,2,76,0,1,0,0.0
Student_1965,22,Female,Electronics,B.E,6.13,1,0,84,68,94,34,23,5,98,1,3,1,12.77
Student_1966,21,Male,Mechanical,B.E,6.05,1,5,62,89,56,59,2,2,91,1,1,0,0.0
Student_1967,21,Male,Information Technology,B.Tech,7.93,1,5,35,73,88,95,21,4,86,1,4,1,14.74
Student_1968,23,Male,Electrical,B.E,5.62,2,4,55,78,93,34,3,0,53,1,3,0,0.0
Student_1969,20,Male,Electrical,B.E,8.81,3,5,44,70,37,98,2,1,34,1,2,1,14.48
Student_1970,23,Male,Electronics,BCA,7.56,3,3,99,81,83,90,13,4,30,1,1,1,17.41
Student_1971,23,Female,Civil,B.Tech,7.36,2,1,93,87,51,30,20,1,84,1,3,0,0.0
Student_1972,22,Female,Civil,B.Tech,6.37,0,3,37,65,37,31,1,2,92,1,3,0,0.0
Student_1973,21,Female,Civil,MCA,8.16,3,3,70,37,48,93,7,0,75,0,4,1,15.77
Student_1974,22,Male,Information Technology,B.E,7.4,1,0,30,36,68,70,18,3,80,1,3,0,0.0
Student_1975,20,Female,Computer Science,B.Tech,6.71,3,1,62,59,89,42,1,2,36,0,3,1,12.87
Student_1976,23,Female,Electronics,BCA,7.6,1,1,40,63,78,96,4,5,69,0,0,1,12.49
Student_1977,21,Male,Computer Science,B.Tech,5.72,2,3,82,90,46,69,7,2,72,1,0,0,0.0
Student_1978,20,Female,Information Technology,BCA,5.76,1,0,35,32,50,74,19,4,40,1,3,0,0.0
Student_1979,23,Male,Mechanical,M.Tech,6.28,1,4,93,92,51,77,19,5,82,0,0,1,15.07
Student_1980,22,Male,Mechanical,MCA,7.75,0,0,46,33,81,44,17,5,53,0,4,0,0.0
Student_1981,22,Male,Information Technology,MCA,7.4,2,5,48,64,66,55,15,4,43,0,4,1,15.57
Student_1982,20,Male,Computer Science,B.Tech,8.45,1,4,92,59,31,39,0,3,78,1,2,1,13.99
Student_1983,23,Male,Information Technology,BCA,6.48,3,2,93,69,35,67,5,2,60,1,3,1,15.65
Student_1984,22,Male,Electronics,B.Tech,7.97,1,2,36,32,35,99,22,0,67,0,2,0,0.0
Student_1985,23,Male,Civil,B.E,7.29,3,4,37,83,97,73,17,0,67,0,4,1,11.3
Student_1986,23,Female,Electronics,B.E,6.46,1,0,89,39,65,78,5,2,73,1,0,0,0.0
Student_1987,20,Male,Information Technology,B.Tech,7.79,1,4,98,84,64,43,16,3,58,1,1,1,13.59
Student_1988,20,Male,Mechanical,B.Tech,7.33,0,3,64,69,83,67,17,0,87,1,3,0,0.0
Student_1989,23,Male,Computer Science,B.Tech,6.77,2,1,41,92,43,99,17,5,91,0,3,1,14.24
Student_1990,22,Female,Information Technology,B.Tech,7.44,0,5,40,98,32,36,23,5,63,1,1,1,11.52
Student_1991,21,Female,Computer Science,B.Tech,7.27,1,3,48,89,48,44,12,0,41,0,4,0,0.0
Student_1992,21,Female,Mechanical,MCA,7.25,3,0,77,61,44,80,1,0,49,0,2,0,0.0
Student_1993,22,Male,Electronics,B.E,6.99,2,3,36,59,85,30,19,5,84,0,4,1,12.66
Student_1994,23,Male,Mechanical,BCA,6.1,2,2,74,76,87,44,0,1,47,0,1,0,0.0
Student_1995,20,Female,Mechanical,BCA,7.47,3,4,86,75,74,96,15,1,84,0,3,1,15.23
Student_1996,22,Male,Electronics,M.Tech,6.6,3,2,40,85,93,31,19,1,76,1,1,0,0.0
Student_1997,23,Female,Electrical,B.Tech,6.38,3,5,98,63,62,60,3,4,61,1,0,1,14.55
Student_1998,21,Female,Electrical,MCA,7.16,2,5,99,62,46,53,19,0,38,1,3,1,14.77
Student_1999,21,Male,Computer Science,M.Tech,8.13,1,0,50,38,53,57,19,1,67,1,3,0,0.0
Student_2000,23,Other,Electrical,M.Tech,7.59,0,2,37,41,39,48,15,2,78,1,1,0,0.0
Student_2001,20,Female,Information Technology,MCA,6.87,1,1,52,87,93,49,7,3,40,0,3,1,14.24
Student_2002,21,Male,Information Technology,B.E,6.83,2,2,48,99,72,83,4,5,87,0,4,1,15.66
Student_2003,21,Male,Mechanical,B.E,8.04,1,0,49,72,84,31,16,1,43,0,1,0,0.0
Student_2004,23,Male,Computer Science,MCA,5.0,2,3,94,54,49,39,3,1,58,1,2,0,0.0
Student_2005,20,Female,Electronics,B.E,8.2,0,0,40,34,80,48,16,3,67,1,1,0,0.0
Student_2006,21,Male,Information Technology,BCA,5.53,0,3,52,33,53,87,4,2,81,1,2,0,0.0
Student_2007,20,Male,Electronics,B.Tech,5.98,1,2,85,77,61,57,8,3,45,0,4,0,0.0
Student_2008,23,Female,Civil,B.Tech,6.89,0,5,34,74,75,32,12,1,53,1,3,0,0.0
Student_2009,22,Male,Electrical,B.E,9.57,3,5,34,49,98,66,3,3,86,0,0,1,16.8
Student_2010,21,Male,Information Technology,B.Tech,9.08,1,3,51,43,69,73,19,5,53,0,3,1,16.32
Student_2011,21,Female,Mechanical,MCA,8.11,1,2,97,34,79,62,16,4,73,0,2,1,13.43
Student_2012,20,Male,Electronics,B.Tech,7.76,1,4,88,77,71,36,0,4,57,1,0,1,12.61
Student_2013,23,Male,Electronics,M.Tech,5.54,1,4,94,72,59,91,20,0,33,1,3,1,11.41
Student_2014,22,Male,Mechanical,B.Tech,7.56,3,0,90,53,95,90,17,5,66,1,1,1,13.11
Student_2015,21,Male,Electrical,MCA,6.85,2,2,38,81,97,93,20,4,55,0,4,1,13.88
Student_2016,21,Male,Electronics,B.Tech,6.58,0,5,58,89,51,97,14,3,48,1,4,0,0.0
Student_2017,22,Female,Computer Science,B.Tech,7.55,0,1,67,66,92,52,15,0,90,0,3,0,0.0
Student_2018,22,Female,Electrical,B.Tech,6.93,0,0,41,48,61,59,9,3,84,0,3,0,0.0
Student_2019,21,Male,Electrical,B.E,8.27,1,5,99,30,81,97,5,4,49,1,1,1,15.22
Student_2020,21,Female,Information Technology,MCA,5.46,2,5,72,85,66,61,5,3,66,1,0,1,12.13
Student_2021,22,Female,Mechanical,MCA,7.48,3,3,89,70,83,90,7,0,80,1,0,1,16.07
Student_2022,22,Female,Electrical,B.Tech,6.52,1,3,48,54,91,75,6,0,33,0,2,0,0.0
Student_2023,22,Female,Mechanical,B.E,6.99,0,2,80,30,59,94,18,2,36,1,1,0,0.0
Student_2024,20,Female,Electronics,B.Tech,7.7,0,2,37,86,79,30,12,4,67,0,4,1,10.75
Student_2025,21,Female,Electrical,B.E,6.28,1,5,31,94,65,79,9,2,95,1,1,1,11.3
Student_2026,22,Male,Civil,B.E,7.56,1,5,74,63,85,86,17,4,94,0,1,1,14.43
Student_2027,23,Male,Mechanical,B.Tech,7.19,2,2,34,48,43,43,17,5,61,1,4,1,12.08
Student_2028,22,Male,Computer Science,B.E,6.74,0,1,49,73,81,81,22,5,79,0,4,1,13.97
Student_2029,21,Male,Electronics,MCA,6.93,0,1,85,90,71,43,7,3,64,1,1,0,0.0
Student_2030,22,Female,Civil,B.Tech,7.25,2,0,64,71,61,93,5,4,93,1,0,0,0.0
Student_2031,20,Male,Information Technology,B.Tech,6.63,1,2,56,30,55,93,0,0,69,1,0,0,0.0
Student_2032,20,Male,Mechanical,B.Tech,7.41,1,3,50,43,79,30,3,0,92,0,2,0,0.0
Student_2033,22,Male,Mechanical,B.Tech,7.12,0,4,76,36,54,65,14,4,55,0,4,1,12.65
Student_2034,23,Male,Computer Science,B.Tech,6.79,0,4,96,58,32,56,19,4,95,0,1,0,0.0
Student_2035,23,Female,Mechanical,B.E,8.99,1,2,81,61,96,92,14,1,80,0,0,1,13.72
Student_2036,22,Female,Civil,B.Tech,7.82,1,1,55,67,61,52,23,3,83,1,1,1,13.1
Student_2037,20,Male,Information Technology,M.Tech,7.02,3,5,59,83,41,80,15,1,31,1,0,1,13.65
Student_2038,23,Male,Mechanical,MCA,7.55,3,4,37,37,45,38,21,0,86,0,2,0,0.0
Student_2039,21,Male,Civil,MCA,6.37,1,3,40,95,88,44,6,2,41,1,2,0,0.0
Student_2040,21,Male,Computer Science,M.Tech,6.96,1,0,48,48,53,98,7,2,95,1,3,0,0.0
Student_2041,23,Female,Mechanical,B.Tech,7.08,1,2,57,66,49,56,19,4,43,0,0,0,0.0
Student_2042,22,Female,Information Technology,B.Tech,6.15,2,3,99,44,64,83,15,5,87,1,2,1,14.65
Student_2043,22,Male,Electronics,B.Tech,7.79,1,5,90,54,32,97,11,5,74,1,0,1,15.4
Student_2044,21,Male,Mechanical,MCA,6.89,3,3,37,88,69,97,22,0,57,0,2,1,11.01
Student_2045,23,Female,Computer Science,MCA,7.04,3,2,53,33,32,31,18,5,92,1,4,1,13.88
Student_2046,21,Female,Computer Science,B.Tech,6.83,1,2,33,63,88,46,7,3,57,1,3,1,11.07
Student_2047,22,Male,Electronics,B.Tech,10.0,0,2,34,70,60,80,14,1,34,0,4,0,0.0
Student_2048,23,Male,Electrical,B.E,6.74,0,0,56,69,45,94,9,3,35,0,0,0,0.0
Student_2049,22,Male,Computer Science,B.Tech,5.33,3,0,97,56,61,98,9,0,89,1,3,1,14.27
Student_2050,20,Female,Civil,MCA,5.8,1,4,42,56,42,80,19,2,56,1,4,0,0.0
Student_2051,21,Male,Computer Science,B.Tech,8.16,1,2,77,93,52,37,16,4,87,0,3,1,14.5
Student_2052,21,Male,Electronics,B.Tech,8.74,2,5,57,46,39,81,0,5,31,0,3,1,13.71
Student_2053,23,Other,Electronics,B.Tech,6.72,3,2,67,63,76,49,13,1,35,1,0,0,0.0
Student_2054,22,Female,Electronics,B.Tech,8.68,1,5,90,55,98,86,15,1,99,0,3,1,16.4
Student_2055,21,Male,Computer Science,B.Tech,8.14,1,1,88,83,63,68,12,3,40,1,4,1,14.6
Student_2056,22,Male,Civil,MCA,7.21,3,1,87,86,36,42,7,0,78,0,1,0,0.0
Student_2057,22,Male,Information Technology,B.Tech,7.14,0,3,58,89,35,89,15,5,54,1,2,1,11.42
Student_2058,21,Female,Civil,B.E,7.58,3,4,33,35,88,99,22,1,65,0,2,1,12.52
Student_2059,21,Male,Mechanical,B.Tech,8.28,2,0,98,36,54,65,2,1,38,1,0,0,0.0
Student_2060,23,Female,Mechanical,B.Tech,7.8,0,3,99,56,50,86,14,1,48,0,0,1,14.96
Student_2061,22,Female,Information Technology,B.Tech,6.72,0,1,90,60,37,34,21,2,83,1,1,0,0.0
Student_2062,20,Male,Mechanical,B.Tech,7.23,2,4,63,34,76,48,9,4,67,0,0,0,0.0
Student_2063,22,Female,Electrical,B.Tech,9.38,3,3,49,92,34,38,8,5,65,0,2,1,14.55
Student_2064,22,Male,Electrical,B.Tech,7.65,0,3,42,92,93,49,5,4,96,0,0,0,0.0
Student_2065,22,Male,Electrical,BCA,8.27,2,1,55,59,44,56,5,3,58,1,0,0,0.0
Student_2066,22,Female,Information Technology,M.Tech,7.94,3,1,53,83,34,60,9,1,86,1,3,1,12.53
Student_2067,23,Male,Mechanical,MCA,7.67,2,3,49,69,79,52,18,5,80,0,1,1,13.35
Student_2068,21,Male,Electronics,B.Tech,7.51,2,2,96,75,54,68,4,5,62,0,1,1,13.76
Student_2069,21,Male,Electrical,M.Tech,8.3,0,4,76,91,78,45,5,3,50,1,1,0,0.0
Student_2070,20,Male,Electrical,M.Tech,8.12,2,0,45,36,32,54,23,4,54,1,2,1,14.35
Student_2071,22,Male,Electrical,B.Tech,7.66,2,1,74,46,90,88,23,1,91,1,2,1,14.02
Student_2072,21,Female,Computer Science,B.Tech,6.71,0,0,79,59,51,69,5,2,51,0,0,0,0.0
Student_2073,21,Female,Information Technology,B.E,7.79,1,0,66,92,82,31,10,4,75,1,0,1,11.52
Student_2074,22,Female,Civil,BCA,7.33,3,1,96,71,95,52,9,2,38,0,2,1,12.52
Student_2075,21,Female,Civil,B.E,7.09,3,2,97,57,67,88,7,4,54,0,2,1,14.81
Student_2076,21,Male,Electronics,B.Tech,10.0,0,0,60,32,53,42,3,5,95,0,3,1,17.3
Student_2077,21,Female,Computer Science,MCA,5.86,2,0,63,71,51,94,1,5,67,0,0,0,0.0
Student_2078,21,Male,Computer Science,B.Tech,8.36,2,5,45,48,78,50,14,1,87,0,0,0,0.0
Student_2079,20,Male,Civil,MCA,6.54,2,3,84,52,30,74,1,2,48,0,2,1,14.29
Student_2080,23,Female,Electronics,BCA,7.53,2,4,95,99,40,63,14,2,83,1,4,1,14.26
Student_2081,20,Male,Electronics,BCA,9.97,3,4,76,66,75,73,2,3,98,0,1,1,18.72
Student_2082,21,Male,Civil,BCA,6.44,1,0,44,39,31,85,3,4,94,1,0,0,0.0
Student_2083,22,Male,Computer Science,B.Tech,6.68,2,3,66,33,50,40,0,1,60,0,2,0,0.0
Student_2084,20,Male,Civil,B.E,7.38,2,5,85,57,75,54,9,1,77,1,2,1,14.57
Student_2085,22,Male,Information Technology,BCA,6.55,2,2,32,34,47,69,7,1,92,0,3,0,0.0
Student_2086,22,Male,Electrical,M.Tech,8.28,3,5,71,60,95,48,7,4,86,0,0,1,12.99
Student_2087,22,Female,Electrical,B.Tech,6.87,0,5,76,59,98,56,7,5,98,1,3,1,12.96
Student_2088,21,Male,Mechanical,B.Tech,8.05,3,3,67,91,32,92,22,0,32,1,1,1,15.43
Student_2089,20,Male,Information Technology,B.Tech,6.07,2,0,74,53,42,46,10,5,67,0,0,0,0.0
Student_2090,23,Male,Information Technology,B.E,5.59,3,3,92,49,93,43,19,0,85,1,4,1,13.34
Student_2091,21,Female,Information Technology,B.E,7.17,1,5,38,73,32,70,5,3,81,1,2,1,12.45
Student_2092,23,Male,Electrical,BCA,5.83,1,3,69,74,64,36,11,0,40,0,1,0,0.0
Student_2093,20,Male,Information Technology,BCA,8.92,0,4,85,32,96,30,1,5,70,0,4,1,13.85
Student_2094,20,Male,Electronics,M.Tech,5.87,3,3,87,35,71,90,6,4,41,0,3,1,15.36
Student_2095,23,Female,Electronics,B.Tech,6.36,3,2,62,41,51,49,1,2,36,1,1,0,0.0
Student_2096,23,Female,Civil,B.E,7.81,1,5,99,84,30,38,0,4,37,1,4,1,15.79
Student_2097,23,Female,Electrical,B.Tech,6.81,0,0,52,44,57,75,4,5,96,1,2,0,0.0
Student_2098,23,Female,Mechanical,B.Tech,5.88,2,2,60,99,67,63,3,1,49,0,1,1,12.39
Student_2099,20,Male,Civil,B.Tech,9.44,2,0,87,60,35,61,7,3,61,1,2,1,15.16
Student_2100,23,Male,Mechanical,B.Tech,6.4,2,3,60,95,66,60,17,1,47,1,0,0,0.0
Student_2101,22,Male,Electronics,B.Tech,7.2,0,5,54,47,58,40,3,4,92,1,4,1,11.69
Student_2102,20,Male,Computer Science,B.E,7.19,3,5,68,59,52,90,14,3,92,0,1,1,15.07
Student_2103,20,Male,Information Technology,B.Tech,8.11,1,1,73,39,98,30,8,4,75,1,2,1,12.68
Student_2104,23,Male,Electronics,B.Tech,7.86,2,4,97,89,92,63,9,3,88,1,0,1,14.59
Student_2105,21,Male,Computer Science,B.Tech,6.57,3,5,73,71,78,48,22,3,37,0,4,1,13.04
Student_2106,23,Female,Information Technology,B.E,7.07,2,5,42,35,71,74,11,0,99,1,1,1,13.05
Student_2107,20,Male,Electronics,B.E,7.17,0,3,33,82,63,68,6,5,59,1,3,0,0.0
Student_2108,21,Female,Electronics,B.Tech,8.15,3,1,97,92,34,56,5,1,58,1,1,1,12.83
Student_2109,21,Female,Civil,B.Tech,6.23,2,2,59,77,51,67,4,2,43,0,2,0,0.0
Student_2110,21,Male,Electrical,MCA,9.42,3,4,44,86,30,45,19,3,91,1,2,1,12.28
Student_2111,22,Male,Civil,B.E,6.64,2,3,45,49,55,39,15,5,41,1,1,0,0.0
Student_2112,23,Female,Computer Science,M.Tech,7.39,3,2,37,60,63,93,6,3,90,1,2,1,13.47
Student_2113,23,Female,Electronics,B.E,6.24,3,1,43,89,72,72,11,1,80,1,2,0,0.0
Student_2114,22,Male,Civil,BCA,6.1,0,3,84,72,54,75,12,1,84,1,1,1,13.23
Student_2115,20,Male,Mechanical,MCA,6.53,0,2,75,72,47,99,1,1,32,0,0,1,14.35
Student_2116,23,Female,Electronics,B.Tech,6.43,0,2,71,83,79,93,21,3,81,1,0,1,13.54
Student_2117,22,Female,Electronics,M.Tech,6.99,3,5,30,73,40,70,18,4,97,1,2,1,13.2
Student_2118,22,Male,Electronics,B.Tech,6.42,0,0,77,38,38,85,12,4,57,1,1,0,0.0
Student_2119,22,Male,Mechanical,M.Tech,8.1,1,1,97,44,78,66,17,4,61,0,1,1,13.81
Student_2120,23,Female,Information Technology,B.Tech,6.62,3,5,94,84,71,46,2,4,37,0,3,1,15.03
Student_2121,23,Male,Mechanical,B.Tech,6.51,1,5,57,46,90,73,23,5,64,1,3,1,14.46
Student_2122,22,Female,Information Technology,MCA,7.01,0,1,72,76,81,93,15,5,77,1,4,1,15.31
Student_2123,22,Male,Civil,MCA,8.39,1,5,50,63,93,91,22,1,50,1,3,1,15.13
Student_2124,22,Male,Electrical,B.Tech,7.61,0,1,92,73,76,65,20,1,81,1,2,1,13.75
Student_2125,21,Male,Mechanical,MCA,7.3,1,0,94,46,88,96,14,0,35,1,4,1,16.6
Student_2126,21,Male,Electronics,B.Tech,5.97,2,1,45,51,41,43,6,1,77,0,4,0,0.0
Student_2127,22,Female,Electrical,B.E,6.26,2,3,64,78,67,32,16,3,71,1,1,0,0.0
Student_2128,20,Male,Mechanical,MCA,6.12,2,0,46,42,96,58,12,3,46,0,0,0,0.0
Student_2129,21,Female,Electronics,B.Tech,8.71,0,1,73,51,85,44,9,5,54,0,4,1,13.63
Student_2130,22,Male,Computer Science,B.E,7.93,3,4,50,99,58,97,17,3,46,1,4,1,14.01
Student_2131,23,Female,Computer Science,M.Tech,6.54,1,3,78,40,94,38,21,5,73,1,4,1,12.62
Student_2132,22,Female,Information Technology,B.Tech,6.84,1,3,98,70,51,67,4,3,74,1,2,1,13.17
Student_2133,21,Female,Information Technology,B.Tech,6.57,2,5,90,40,31,84,13,5,68,1,4,1,15.22
